id,usia,gender,year_in_school,major,pendapatan,bantuan,pendidikan,tempat_tinggal,makanan,transportasi,buku,hiburan,perawatan,teknologi,kesehatan,lainnya,preferred_payment_method,total_pemasukan,total_pengeluaran,sisa_uang,rasio_pengeluaran,financial_score,status_finansial,cluster,nama_cluster
891,21,Non-binary,Sophomore,Economics,16848000,1024000,2296000.0,2131200.0,795200.0,667200.0,1792000.0,163200.0,313600.0,1267200.0,212800.0,823200.0,Mobile Payment App,17872000,10461600.0,7410400.0,0.5853625783348254,48.14,Waspada,1,Mahasiswa Boros / Defisit
892,25,Non-binary,Junior,Biology,17888000,9344000,2358933.0,2841600.0,705600.0,715200.0,857600.0,355200.0,268800.0,784800.0,638400.0,733600.0,Cash,27232000,10259733.0,16972267.0,0.3767528275558167,67.39,Sangat Sehat,0,Mahasiswa Mapan & Hemat
893,21,Male,Junior,Biology,17504000,5136000,2004267.0,3556800.0,767200.0,825600.0,320000.0,705600.0,537600.0,964800.0,1075200.0,313600.0,Mobile Payment App,22640000,11070667.0,11569333.0,0.48898705830388695,64.4,Stabil,0,Mahasiswa Mapan & Hemat
894,21,Non-binary,Freshman,Psychology,20032000,3616000,2243200.0,2544000.0,1372000.0,604800.0,441600.0,705600.0,291200.0,460800.0,1024800.0,134400.0,Credit/Debit Card,23648000,9822400.0,13825600.0,0.41535859269282815,67.19,Sangat Sehat,0,Mahasiswa Mapan & Hemat
895,18,Male,Junior,Psychology,10976000,4032000,3118933.0,3456000.0,1332800.0,916800.0,1696000.0,187200.0,324800.0,748800.0,795200.0,459200.0,Mobile Payment App,15008000,13035733.0,1972267.0,0.8685856210021322,22.93,Bahaya,1,Mahasiswa Boros / Defisit
896,18,Male,Junior,Economics,8208000,1968000,3151467.0,3873600.0,940800.0,772800.0,1158400.0,230400.0,145600.0,892800.0,257600.0,324800.0,Cash,10176000,11748267.0,-1572267.0,1.1545073702830189,14.27,Bahaya,1,Mahasiswa Boros / Defisit
897,25,Male,Junior,Biology,18784000,1200000,2618133.0,3835200.0,834400.0,782400.0,966400.0,662400.0,168000.0,2145600.0,644000.0,240800.0,Cash,19984000,12897333.0,7086667.0,0.645382956365092,43.35,Bahaya,1,Mahasiswa Boros / Defisit
898,24,Non-binary,Freshman,Psychology,19584000,3760000,2477333.0,4382400.0,1170400.0,484800.0,492800.0,408000.0,543200.0,561600.0,448000.0,621600.0,Cash,23344000,11590133.0,11753867.0,0.49649301747772445,65.77,Stabil,0,Mahasiswa Mapan & Hemat
899,23,Non-binary,Junior,Biology,15600000,3376000,2107733.0,3691200.0,733600.0,643200.0,1811200.0,312000.0,509600.0,914400.0,845600.0,442400.0,Credit/Debit Card,18976000,12010933.0,6965067.0,0.6329538891231029,44.74,Bahaya,1,Mahasiswa Boros / Defisit
900,18,Male,Sophomore,Engineering,22960000,15200000,1933867.0,4041600.0,1237600.0,667200.0,556800.0,652800.0,380800.0,388800.0,722400.0,302400.0,Mobile Payment App,38160000,10884267.0,27275733.0,0.28522712264150946,74.98,Sangat Sehat,0,Mahasiswa Mapan & Hemat
901,22,Male,Senior,Engineering,14304000,432000,2397867.0,3446400.0,2088800.0,691200.0,1625600.0,667200.0,459200.0,2059200.0,750400.0,1108800.0,Credit/Debit Card,14736000,15294667.0,-558667.0,1.0379117128121607,12.21,Bahaya,1,Mahasiswa Boros / Defisit
902,21,Non-binary,Junior,Economics,18688000,1296000,2822400.0,3057600.0,980000.0,940800.0,1235200.0,249600.0,504000.0,1562400.0,268800.0,996800.0,Cash,19984000,12617600.0,7366400.0,0.6313851080864692,44.1,Bahaya,1,Mahasiswa Boros / Defisit
903,25,Male,Freshman,Computer Science,23712000,1472000,2126400.0,2592000.0,1086400.0,600000.0,1235200.0,686400.0,436800.0,1929600.0,352800.0,1114400.0,Credit/Debit Card,25184000,12160000.0,13024000.0,0.48284625158831,61.24,Waspada,0,Mahasiswa Mapan & Hemat
904,19,Non-binary,Sophomore,Psychology,22160000,3984000,3064000.0,2169600.0,2234400.0,816000.0,454400.0,696000.0,207200.0,1663200.0,638400.0,862400.0,Mobile Payment App,26144000,12805600.0,13338400.0,0.48981028151774786,62.64,Stabil,0,Mahasiswa Mapan & Hemat
905,20,Male,Sophomore,Computer Science,23616000,13312000,3064000.0,3878400.0,1260000.0,350400.0,1606400.0,105600.0,532000.0,885600.0,436800.0,996800.0,Mobile Payment App,36928000,13116000.0,23812000.0,0.35517764298093585,68.35,Sangat Sehat,0,Mahasiswa Mapan & Hemat
906,22,Female,Senior,Economics,12992000,1616000,2581333.0,3729600.0,1092000.0,417600.0,326400.0,340800.0,268800.0,1166400.0,1052800.0,324800.0,Mobile Payment App,14608000,11300533.0,3307467.0,0.7735852272727273,31.75,Bahaya,1,Mahasiswa Boros / Defisit
907,18,Male,Freshman,Psychology,19056000,9776000,1798933.0,3230400.0,1831200.0,297600.0,1049600.0,638400.0,145600.0,1648800.0,599200.0,851200.0,Cash,28832000,12090933.0,16741067.0,0.41935810904550497,66.52,Stabil,0,Mahasiswa Mapan & Hemat
908,20,Male,Senior,Economics,23040000,16000000,2038933.0,2520000.0,756000.0,681600.0,838400.0,163200.0,151200.0,648000.0,1120000.0,683200.0,Cash,39040000,9600533.0,29439467.0,0.24591529200819673,72.53,Sangat Sehat,0,Mahasiswa Mapan & Hemat
909,24,Female,Sophomore,Biology,23152000,3936000,2153600.0,1948800.0,1316000.0,542400.0,627200.0,542400.0,280000.0,511200.0,207200.0,184800.0,Credit/Debit Card,27088000,8313600.0,18774400.0,0.3069108092144123,71.46,Sangat Sehat,0,Mahasiswa Mapan & Hemat
910,21,Female,Freshman,Computer Science,16480000,5712000,2604267.0,3868800.0,560000.0,475200.0,556800.0,220800.0,212800.0,1116000.0,946400.0,509600.0,Mobile Payment App,22192000,11070667.0,11121333.0,0.4988584625090123,63.33,Stabil,0,Mahasiswa Mapan & Hemat
911,23,Female,Senior,Engineering,16544000,3232000,2851733.0,2678400.0,2133600.0,556800.0,1734400.0,321600.0,246400.0,1641600.0,694400.0,1030400.0,Credit/Debit Card,19776000,13889333.0,5886667.0,0.7023327771035599,36.22,Bahaya,1,Mahasiswa Boros / Defisit
912,20,Female,Junior,Economics,22496000,160000,1959467.0,4641600.0,1696800.0,451200.0,1830400.0,292800.0,341600.0,871200.0,1013600.0,347200.0,Mobile Payment App,22656000,13445867.0,9210133.0,0.5934792990819209,51.96,Waspada,1,Mahasiswa Boros / Defisit
913,21,Non-binary,Senior,Biology,17376000,608000,1826667.0,2904000.0,2133600.0,254400.0,1094400.0,619200.0,134400.0,1188000.0,761600.0,375200.0,Credit/Debit Card,17984000,11291467.0,6692533.0,0.6278618216192171,46.73,Waspada,1,Mahasiswa Boros / Defisit
914,25,Female,Sophomore,Psychology,21344000,5120000,2545067.0,3811200.0,1142400.0,619200.0,1024000.0,667200.0,207200.0,1641600.0,593600.0,375200.0,Mobile Payment App,26464000,12626667.0,13837333.0,0.4771261714026602,64.16,Stabil,0,Mahasiswa Mapan & Hemat
915,25,Female,Senior,Engineering,8112000,7584000,2664533.0,3600000.0,1013600.0,513600.0,998400.0,379200.0,151200.0,878400.0,218400.0,487200.0,Cash,15696000,10904533.0,4791467.0,0.694733244138634,39.5,Bahaya,1,Mahasiswa Boros / Defisit
916,21,Male,Senior,Engineering,23728000,14272000,2140800.0,2198400.0,2240000.0,432000.0,1388800.0,643200.0,280000.0,1022400.0,336000.0,235200.0,Mobile Payment App,38000000,10916800.0,27083200.0,0.2872842105263158,71.89,Sangat Sehat,0,Mahasiswa Mapan & Hemat
917,20,Non-binary,Sophomore,Economics,14208000,3648000,1734933.0,2587200.0,1159200.0,873600.0,1542400.0,340800.0,229600.0,1828800.0,700000.0,268800.0,Credit/Debit Card,17856000,11265333.0,6590667.0,0.6308990255376344,44.62,Bahaya,1,Mahasiswa Boros / Defisit
918,23,Non-binary,Freshman,Economics,19264000,13040000,2320000.0,4180800.0,929600.0,576000.0,1760000.0,417600.0,431200.0,1706400.0,476000.0,117600.0,Credit/Debit Card,32304000,12915200.0,19388800.0,0.39980188211986134,67.22,Sangat Sehat,0,Mahasiswa Mapan & Hemat
919,23,Male,Junior,Economics,16752000,3312000,3142400.0,3201600.0,901600.0,945600.0,1632000.0,254400.0,537600.0,1209600.0,588000.0,940800.0,Cash,20064000,13353600.0,6710400.0,0.6655502392344498,39.8,Bahaya,1,Mahasiswa Boros / Defisit
920,21,Male,Freshman,Psychology,20464000,14400000,2921600.0,3912000.0,1881600.0,652800.0,985600.0,696000.0,453600.0,1699200.0,604800.0,1041600.0,Credit/Debit Card,34864000,14848800.0,20015200.0,0.42590637907296924,65.99,Stabil,0,Mahasiswa Mapan & Hemat
921,19,Female,Sophomore,Economics,9808000,8688000,3171733.0,2985600.0,1730400.0,475200.0,966400.0,451200.0,201600.0,597600.0,1114400.0,789600.0,Mobile Payment App,18496000,12483733.0,6012267.0,0.6749423118512111,39.93,Bahaya,1,Mahasiswa Boros / Defisit
922,18,Male,Senior,Computer Science,20480000,8800000,2582933.0,2400000.0,627200.0,475200.0,761600.0,321600.0,392000.0,1015200.0,543200.0,610400.0,Credit/Debit Card,29280000,9729333.0,19550667.0,0.3322859631147541,67.51,Sangat Sehat,0,Mahasiswa Mapan & Hemat
923,25,Male,Sophomore,Economics,11136000,15616000,2797867.0,2280000.0,1444800.0,777600.0,556800.0,321600.0,380800.0,1670400.0,403200.0,739200.0,Mobile Payment App,26752000,11372267.0,15379733.0,0.42509969348086124,64.87,Stabil,0,Mahasiswa Mapan & Hemat
924,20,Female,Senior,Economics,19056000,5040000,2394667.0,2284800.0,1512000.0,729600.0,1081600.0,619200.0,560000.0,540000.0,1080800.0,879200.0,Credit/Debit Card,24096000,11681867.0,12414133.0,0.48480523738379816,62.23,Stabil,0,Mahasiswa Mapan & Hemat
925,24,Female,Freshman,Biology,20592000,3824000,1760533.0,2366400.0,1411200.0,470400.0,1574400.0,172800.0,392000.0,2030400.0,750400.0,638400.0,Mobile Payment App,24416000,11566933.0,12849067.0,0.47374397935779816,62.07,Waspada,0,Mahasiswa Mapan & Hemat
926,23,Female,Junior,Engineering,22256000,5792000,2272533.0,3345600.0,1506400.0,518400.0,672000.0,696000.0,240800.0,720000.0,218400.0,806400.0,Cash,28048000,10996533.0,17051467.0,0.39206121648602393,68.97,Sangat Sehat,0,Mahasiswa Mapan & Hemat
927,23,Non-binary,Sophomore,Economics,21520000,4656000,2564800.0,3292800.0,968800.0,633600.0,1465600.0,552000.0,224000.0,1490400.0,352800.0,319200.0,Credit/Debit Card,26176000,11864000.0,14312000.0,0.453239608801956,64.25,Stabil,0,Mahasiswa Mapan & Hemat
928,19,Non-binary,Junior,Computer Science,21504000,13200000,1656533.0,2702400.0,1864800.0,681600.0,825600.0,532800.0,263200.0,691200.0,526400.0,856800.0,Cash,34704000,10601333.0,24102667.0,0.30547870562471185,72.63,Sangat Sehat,0,Mahasiswa Mapan & Hemat
929,23,Non-binary,Junior,Economics,12464000,11328000,2030933.0,4204800.0,2189600.0,451200.0,1907200.0,163200.0,190400.0,1382400.0,487200.0,599200.0,Mobile Payment App,23792000,13606133.0,10185867.0,0.5718784885675857,54.68,Waspada,1,Mahasiswa Boros / Defisit
930,23,Female,Senior,Economics,17968000,7840000,2937067.0,4473600.0,2072000.0,676800.0,1491200.0,436800.0,341600.0,1857600.0,778400.0,1047200.0,Mobile Payment App,25808000,16112267.0,9695733.0,0.6243128874767514,46.53,Waspada,1,Mahasiswa Boros / Defisit
931,22,Male,Senior,Economics,16608000,10976000,2541867.0,4459200.0,2049600.0,638400.0,448000.0,446400.0,504000.0,532800.0,660800.0,593600.0,Credit/Debit Card,27584000,12874667.0,14709333.0,0.4667440182714617,67.98,Sangat Sehat,0,Mahasiswa Mapan & Hemat
932,22,Female,Senior,Computer Science,9520000,15920000,2117867.0,2745600.0,621600.0,379200.0,1862400.0,115200.0,397600.0,1756800.0,341600.0,1108800.0,Mobile Payment App,25440000,11446667.0,13993333.0,0.44994760220125785,61.82,Waspada,0,Mahasiswa Mapan & Hemat
933,25,Non-binary,Freshman,Engineering,21520000,4720000,2445333.0,2980800.0,1596000.0,484800.0,1728000.0,552000.0,308000.0,1519200.0,308000.0,599200.0,Cash,26240000,12521333.0,13718667.0,0.4771849466463415,63.04,Stabil,0,Mahasiswa Mapan & Hemat
934,19,Non-binary,Junior,Computer Science,8544000,8736000,2187733.0,2496000.0,2077600.0,940800.0,678400.0,360000.0,313600.0,1720800.0,252000.0,683200.0,Cash,17280000,11710133.0,5569867.0,0.6776697337962962,41.29,Bahaya,1,Mahasiswa Boros / Defisit
935,24,Non-binary,Senior,Computer Science,18816000,5216000,2608000.0,4017600.0,1372000.0,446400.0,857600.0,374400.0,453600.0,388800.0,599200.0,224000.0,Cash,24032000,11341600.0,12690400.0,0.47193741677762985,66.56,Stabil,0,Mahasiswa Mapan & Hemat
936,20,Non-binary,Sophomore,Biology,13376000,1680000,3097067.0,2011200.0,1360800.0,715200.0,569600.0,345600.0,291200.0,511200.0,414400.0,800800.0,Mobile Payment App,15056000,10117067.0,4938933.0,0.6719624734325186,39.89,Bahaya,1,Mahasiswa Boros / Defisit
937,18,Female,Freshman,Biology,16752000,240000,2315733.0,2976000.0,2010400.0,936000.0,1356800.0,302400.0,526400.0,1389600.0,789600.0,268800.0,Credit/Debit Card,16992000,12871733.0,4120267.0,0.7575172434086629,33.11,Bahaya,1,Mahasiswa Boros / Defisit
938,24,Female,Sophomore,Engineering,13840000,14512000,2767467.0,4492800.0,901600.0,552000.0,1817600.0,292800.0,560000.0,1684800.0,722400.0,912800.0,Mobile Payment App,28352000,14704267.0,13647733.0,0.5186324421557562,59.23,Waspada,0,Mahasiswa Mapan & Hemat
939,18,Non-binary,Junior,Psychology,18368000,9040000,1788267.0,2942400.0,1220800.0,763200.0,1734400.0,441600.0,375200.0,1692000.0,683200.0,1041600.0,Credit/Debit Card,27408000,12682667.0,14725333.0,0.4627359530064215,63.14,Stabil,0,Mahasiswa Mapan & Hemat
940,21,Female,Senior,Engineering,11136000,11440000,2793600.0,3408000.0,1092000.0,638400.0,627200.0,259200.0,369600.0,2116800.0,229600.0,1103200.0,Credit/Debit Card,22576000,12637600.0,9938400.0,0.5597802976612332,53.4,Waspada,1,Mahasiswa Boros / Defisit
941,19,Female,Freshman,Economics,12448000,11856000,3020800.0,2678400.0,2228800.0,820800.0,1171200.0,340800.0,291200.0,1065600.0,464800.0,772800.0,Credit/Debit Card,24304000,12855200.0,11448800.0,0.528933508887426,58.93,Waspada,0,Mahasiswa Mapan & Hemat
942,22,Non-binary,Senior,Psychology,18240000,9568000,2998933.0,3192000.0,1556800.0,878400.0,1510400.0,528000.0,123200.0,1713600.0,1086400.0,123200.0,Credit/Debit Card,27808000,13710933.0,14097067.0,0.4930571418296893,62.59,Stabil,0,Mahasiswa Mapan & Hemat
943,22,Female,Sophomore,Computer Science,8912000,5616000,1872000.0,4113600.0,627200.0,758400.0,1721600.0,192000.0,436800.0,1922400.0,173600.0,817600.0,Cash,14528000,12635200.0,1892800.0,0.8697136563876652,22.76,Bahaya,1,Mahasiswa Boros / Defisit
944,24,Male,Sophomore,Computer Science,15168000,11856000,3158933.0,4579200.0,1484000.0,868800.0,518400.0,283200.0,397600.0,1555200.0,879200.0,184800.0,Mobile Payment App,27024000,13909333.0,13114667.0,0.514702967732386,62.65,Stabil,0,Mahasiswa Mapan & Hemat
945,24,Female,Freshman,Engineering,19984000,9184000,2387733.0,3134400.0,621600.0,873600.0,716800.0,441600.0,470400.0,1735200.0,627200.0,1097600.0,Mobile Payment App,29168000,12106133.0,17061867.0,0.41504844349972575,64.87,Stabil,0,Mahasiswa Mapan & Hemat
946,24,Non-binary,Sophomore,Economics,17472000,15808000,2570133.0,3686400.0,1344000.0,758400.0,697600.0,532800.0,184800.0,1699200.0,767200.0,324800.0,Credit/Debit Card,33280000,12565333.0,20714667.0,0.37756409254807693,68.72,Sangat Sehat,0,Mahasiswa Mapan & Hemat
947,20,Female,Junior,Computer Science,11472000,15328000,3022400.0,2145600.0,1702400.0,931200.0,608000.0,340800.0,274400.0,1389600.0,526400.0,576800.0,Mobile Payment App,26800000,11517600.0,15282400.0,0.42976119402985075,65.26,Stabil,0,Mahasiswa Mapan & Hemat
948,19,Female,Sophomore,Computer Science,13712000,9840000,2053867.0,2337600.0,1428000.0,456000.0,1836800.0,148800.0,257600.0,2152800.0,520800.0,414400.0,Cash,23552000,11606667.0,11945333.0,0.4928102496603261,61.2,Waspada,0,Mahasiswa Mapan & Hemat
949,18,Non-binary,Senior,Biology,16336000,9296000,2501333.0,2409600.0,1243200.0,772800.0,627200.0,384000.0,408800.0,403200.0,1052800.0,476000.0,Credit/Debit Card,25632000,10278933.0,15353067.0,0.4010195458801498,66.88,Sangat Sehat,0,Mahasiswa Mapan & Hemat
950,22,Female,Sophomore,Psychology,16896000,10704000,2868267.0,2860800.0,1556800.0,859200.0,1427200.0,225600.0,487200.0,972000.0,308000.0,285600.0,Mobile Payment App,27600000,11850667.0,15749333.0,0.4293719927536232,66.18,Stabil,0,Mahasiswa Mapan & Hemat
951,25,Male,Freshman,Economics,12128000,6192000,2652800.0,2563200.0,565600.0,364800.0,396800.0,312000.0,151200.0,864000.0,896000.0,145600.0,Credit/Debit Card,18320000,8912000.0,9408000.0,0.48646288209606986,62.3,Stabil,0,Mahasiswa Mapan & Hemat
952,21,Non-binary,Freshman,Economics,10448000,10224000,2690667.0,2380800.0,1881600.0,403200.0,1510400.0,552000.0,190400.0,1584000.0,946400.0,700000.0,Cash,20672000,12839467.0,7832533.0,0.6211042472910216,44.36,Bahaya,1,Mahasiswa Boros / Defisit
953,21,Male,Sophomore,Computer Science,10288000,3488000,2206933.0,3806400.0,1517600.0,873600.0,332800.0,264000.0,554400.0,568800.0,252000.0,509600.0,Credit/Debit Card,13776000,10886133.0,2889867.0,0.7902245209059233,33.43,Bahaya,1,Mahasiswa Boros / Defisit
954,25,Male,Freshman,Engineering,10688000,14288000,1837867.0,3134400.0,1943200.0,422400.0,1766400.0,350400.0,532000.0,525600.0,851200.0,196000.0,Cash,24976000,11559467.0,13416533.0,0.4628229900704676,65.76,Stabil,0,Mahasiswa Mapan & Hemat
955,25,Female,Sophomore,Psychology,10320000,1264000,2042667.0,4512000.0,1394400.0,302400.0,441600.0,292800.0,224000.0,532800.0,425600.0,420000.0,Mobile Payment App,11584000,10588267.0,995733.0,0.9140423860497238,23.85,Bahaya,1,Mahasiswa Boros / Defisit
956,20,Female,Senior,Psychology,16320000,8352000,2066133.0,1958400.0,840000.0,777600.0,1075200.0,619200.0,548800.0,1836000.0,772800.0,974400.0,Credit/Debit Card,24672000,11468533.0,13203467.0,0.464840021076524,60.76,Waspada,0,Mahasiswa Mapan & Hemat
957,20,Non-binary,Junior,Computer Science,18048000,7328000,2827733.0,2889600.0,1512000.0,312000.0,1913600.0,686400.0,324800.0,1569600.0,772800.0,795200.0,Cash,25376000,13603733.0,11772267.0,0.5360865778688525,54.91,Waspada,0,Mahasiswa Mapan & Hemat
958,22,Male,Senior,Economics,18976000,10400000,2339733.0,3830400.0,778400.0,283200.0,1024000.0,523200.0,117600.0,1980000.0,666400.0,179200.0,Mobile Payment App,29376000,11722133.0,17653867.0,0.39903775190631807,66.56,Stabil,0,Mahasiswa Mapan & Hemat
959,23,Female,Senior,Psychology,8448000,9168000,2285867.0,4267200.0,1170400.0,652800.0,953600.0,504000.0,448000.0,1087200.0,257600.0,408800.0,Mobile Payment App,17616000,12035467.0,5580533.0,0.6832122502270663,41.76,Bahaya,1,Mahasiswa Boros / Defisit
960,25,Male,Senior,Computer Science,12384000,12784000,2345067.0,3019200.0,912800.0,360000.0,1171200.0,187200.0,184800.0,388800.0,761600.0,700000.0,Cash,25168000,10030667.0,15137333.0,0.3985484345200254,66.89,Sangat Sehat,0,Mahasiswa Mapan & Hemat
961,22,Male,Senior,Economics,19776000,4080000,2108800.0,2880000.0,1534400.0,552000.0,537600.0,264000.0,128800.0,2138400.0,173600.0,218400.0,Credit/Debit Card,23856000,10536000.0,13320000.0,0.4416498993963783,66.48,Stabil,0,Mahasiswa Mapan & Hemat
962,24,Non-binary,Sophomore,Biology,15008000,9792000,2025067.0,4454400.0,1064000.0,312000.0,505600.0,532800.0,252000.0,1411200.0,632800.0,957600.0,Mobile Payment App,24800000,12147467.0,12652533.0,0.4898172177419355,64.81,Stabil,0,Mahasiswa Mapan & Hemat
963,22,Non-binary,Senior,Computer Science,18704000,9408000,2192000.0,2438400.0,582400.0,763200.0,1548800.0,144000.0,436800.0,756000.0,912800.0,1092000.0,Mobile Payment App,28112000,10866400.0,17245600.0,0.3865395560614684,64.99,Stabil,0,Mahasiswa Mapan & Hemat
964,25,Male,Freshman,Computer Science,16976000,5328000,3107200.0,4555200.0,1400000.0,662400.0,1011200.0,273600.0,112000.0,1908000.0,1080800.0,576800.0,Mobile Payment App,22304000,14687200.0,7616800.0,0.6585007173601147,42.74,Bahaya,1,Mahasiswa Boros / Defisit
965,24,Non-binary,Sophomore,Economics,8224000,2528000,1620800.0,2428800.0,2021600.0,403200.0,1011200.0,633600.0,274400.0,748800.0,890400.0,554400.0,Cash,10752000,10587200.0,164800.0,0.984672619047619,14.83,Bahaya,1,Mahasiswa Boros / Defisit
966,19,Male,Junior,Engineering,16240000,7888000,2898667.0,3969600.0,2066400.0,705600.0,774400.0,417600.0,274400.0,2080800.0,677600.0,414400.0,Mobile Payment App,24128000,14279467.0,9848533.0,0.5918214108090186,51.18,Waspada,1,Mahasiswa Boros / Defisit
967,18,Male,Junior,Computer Science,11888000,1664000,1862933.0,3484800.0,1248800.0,504000.0,614400.0,350400.0,207200.0,1980000.0,884800.0,420000.0,Mobile Payment App,13552000,11557333.0,1994667.0,0.8528138282172373,24.66,Bahaya,1,Mahasiswa Boros / Defisit
968,21,Male,Sophomore,Engineering,14608000,1120000,2230933.0,3427200.0,1500800.0,422400.0,1267200.0,417600.0,173600.0,496800.0,218400.0,991200.0,Cash,15728000,11146133.0,4581867.0,0.7086808875890133,38.39,Bahaya,1,Mahasiswa Boros / Defisit
969,24,Non-binary,Junior,Engineering,18272000,15136000,2532267.0,4161600.0,1478400.0,796800.0,800000.0,475200.0,386400.0,2066400.0,470400.0,756000.0,Credit/Debit Card,33408000,13923467.0,19484533.0,0.41677044420498083,67.2,Sangat Sehat,0,Mahasiswa Mapan & Hemat
970,25,Female,Senior,Psychology,13888000,10720000,1746133.0,2126400.0,1724800.0,576000.0,390400.0,336000.0,537600.0,619200.0,1114400.0,711200.0,Mobile Payment App,24608000,9882133.0,14725867.0,0.401582127763329,67.38,Sangat Sehat,0,Mahasiswa Mapan & Hemat
971,19,Non-binary,Sophomore,Engineering,23424000,272000,2100800.0,2352000.0,1999200.0,417600.0,838400.0,465600.0,375200.0,1209600.0,487200.0,756000.0,Credit/Debit Card,23696000,11001600.0,12694400.0,0.46428089128966915,64.43,Stabil,0,Mahasiswa Mapan & Hemat
972,21,Female,Senior,Psychology,20160000,9872000,2165333.0,3835200.0,1366400.0,297600.0,1235200.0,513600.0,347200.0,2052000.0,1008000.0,728000.0,Cash,30032000,13548533.0,16483467.0,0.45113655434203515,64.13,Stabil,0,Mahasiswa Mapan & Hemat
